station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
NYC,2020-06-01 00:51,63.00,30.90,29.77,M,M,0.00,30.14,1019.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,63.00,KNYC 010051Z AUTO 10SM CLR 17/M01 A3014 RMK AO2 SLP197 T01721006 $,M
NYC,2020-06-01 01:51,61.00,30.90,31.95,M,M,0.00,30.18,1020.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,61.00,KNYC 010151Z AUTO 10SM CLR 16/M01 A3018 RMK AO2 SLP209 T01611006 $,M
NYC,2020-06-01 02:51,59.00,32.00,35.87,M,M,0.00,30.20,1021.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KNYC 010251Z AUTO 10SM CLR 15/00 A3020 RMK AO2 SLP218 T01500000 53029 $,M
NYC,2020-06-01 03:51,57.00,33.00,40.28,M,M,0.00,30.22,1022.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.00,KNYC 010351Z AUTO 10SM CLR 14/01 A3022 RMK AO2 SLP223 T01390006 $,M
NYC,2020-06-01 04:51,56.00,32.00,40.10,M,M,0.00,30.22,1022.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.90,KNYC 010451Z AUTO 10SM CLR 13/00 A3022 RMK AO2 SLP223 T01330000 402110133 $,M
NYC,2020-06-01 05:51,55.00,33.00,43.31,M,M,0.00,30.22,1022.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.00,KNYC 010551Z AUTO 10SM CLR 13/01 A3022 RMK AO2 SLP224 T01280006 10178 20128 51006 $,M
NYC,2020-06-01 06:51,54.00,32.00,42.98,M,M,0.00,30.23,1022.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,54.00,KNYC 010651Z AUTO 10SM CLR 12/00 A3023 RMK AO2 SLP226 T01220000 $,M
NYC,2020-06-01 07:51,53.00,33.00,46.42,M,M,0.00,30.22,1022.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.10,KNYC 010751Z AUTO 10SM CLR 12/01 A3022 RMK AO2 SLP225 T01170006 $,M
NYC,2020-06-01 08:51,52.00,34.00,50.12,M,M,0.00,30.23,1022.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,52.00,KNYC 010851Z AUTO 10SM CLR 11/01 A3023 RMK AO2 SLP228 T01110011 53004 $,M
NYC,2020-06-01 09:51,52.00,34.00,50.12,M,M,0.00,30.25,1023.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,52.00,KNYC 010951Z AUTO 10SM CLR 11/01 A3025 RMK AO2 SLP234 T01110011 $,M
NYC,2020-06-01 10:51,52.00,35.00,52.36,M,M,0.00,30.27,1024.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,52.00,KNYC 011051Z AUTO 10SM CLR 11/02 A3027 RMK AO2 SLP241 T01110017 $,M
NYC,2020-06-01 11:51,54.00,35.00,48.65,M,M,0.00,30.28,1024.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,54.00,KNYC 011151Z AUTO 10SM CLR 12/02 A3028 RMK AO2 SLP244 T01220017 10128 20106 51016 $,M
NYC,2020-06-01 12:51,56.00,36.00,47.05,M,M,0.00,30.29,1024.70,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,55.90,KNYC 011251Z AUTO 10SM FEW110 13/02 A3029 RMK AO2 SLP247 T01330022 $,M
NYC,2020-06-01 13:51,59.00,35.00,40.61,M,M,0.00,30.27,1024.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KNYC 011351Z AUTO 10SM CLR 15/02 A3027 RMK AO2 SLP243 T01500017 $,M
NYC,2020-06-01 14:51,62.00,37.00,39.21,M,M,0.00,30.26,1023.70,10.00,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,62.10,KNYC 011451Z AUTO 10SM FEW060 17/03 A3026 RMK AO2 SLP237 T01670028 58007 $,M
NYC,2020-06-01 15:51,64.00,37.00,36.68,M,M,0.00,30.23,1022.60,10.00,M,SCT,SCT,M,M,6000.00,8000.00,M,M,M,M,M,M,M,M,M,64.00,KNYC 011551Z AUTO 10SM SCT060 SCT080 18/03 A3023 RMK AO2 SLP226 T01780028 $,M
NYC,2020-06-01 16:51,63.00,37.00,37.99,M,M,0.00,30.19,1021.50,10.00,M,BKN,BKN,M,M,7000.00,9000.00,M,M,M,M,M,M,M,M,M,63.00,KNYC 011651Z AUTO 10SM BKN070 BKN090 17/03 A3019 RMK AO2 SLP215 T01720028 $,M
NYC,2020-06-01 17:51,68.00,37.00,31.92,M,M,0.00,30.17,1020.60,10.00,M,FEW,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 011751Z AUTO 10SM FEW070 20/03 A3017 RMK AO2 SLP206 T02000028 10200 20122 56031 $,M
NYC,2020-06-01 18:51,67.00,38.00,34.35,M,M,0.00,30.15,1019.90,10.00,M,SCT,BKN,M,M,7000.00,10000.00,M,M,M,M,M,M,M,M,M,66.90,KNYC 011851Z AUTO 10SM SCT070 BKN100 19/03 A3015 RMK AO2 SLP199 T01940033 $,M
NYC,2020-06-01 19:51,69.00,34.00,27.29,M,M,0.00,30.12,1019.00,10.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,69.10,KNYC 011951Z AUTO 10SM SCT090 21/01 A3012 RMK AO2 SLP190 T02060011 $,M
NYC,2020-06-01 20:51,69.00,34.00,27.29,M,M,0.00,30.11,1018.80,10.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,69.10,KNYC 012051Z AUTO 10SM SCT090 21/01 A3011 RMK AO2 SLP188 T02060011 56017 $,M
NYC,2020-06-01 21:51,69.00,34.00,27.29,M,M,0.00,30.09,1017.90,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,69.10,KNYC 012151Z AUTO 10SM FEW110 21/01 A3009 RMK AO2 SLP179 T02060011 $,M
NYC,2020-06-01 22:51,68.00,35.00,29.61,M,M,0.00,30.11,1018.60,10.00,M,BKN,OVC,M,M,9000.00,11000.00,M,M,M,M,M,M,M,M,M,68.00,KNYC 012251Z AUTO 10SM BKN090 OVC110 20/02 A3011 RMK AO2 SLP186 T02000017 $,M
NYC,2020-06-01 23:51,68.00,35.00,29.61,M,M,0.00,30.12,1018.90,10.00,M,BKN,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 012351Z AUTO 10SM BKN100 20/02 A3012 RMK AO2 SLP189 T02000017 10211 20183 53000 $,M
NYC,2020-06-02 00:51,66.00,35.00,31.73,M,M,0.00,30.12,1018.90,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,66.00,KNYC 020051Z AUTO 10SM SCT120 19/02 A3012 RMK AO2 SLP189 T01890017 $,M
NYC,2020-06-02 01:51,63.00,37.00,37.99,M,M,0.00,30.13,1019.30,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,63.00,KNYC 020151Z AUTO 10SM BKN120 17/03 A3013 RMK AO2 SLP193 T01720028 $,M
NYC,2020-06-02 02:51,62.00,41.00,45.84,M,M,0.00,30.13,1019.30,10.00,M,OVC,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,62.10,KNYC 020251Z AUTO 10SM OVC120 17/05 A3013 RMK AO2 SLP193 T01670050 50004 $,M
NYC,2020-06-02 03:51,61.00,39.00,44.10,M,M,0.00,30.12,1019.20,10.00,M,FEW,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,61.00,KNYC 020351Z AUTO 10SM FEW095 16/04 A3012 RMK AO2 SLP192 T01610039 $,M
NYC,2020-06-02 04:51,60.00,37.00,42.09,M,M,0.00,30.11,1018.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.10,KNYC 020451Z AUTO 10SM CLR 16/03 A3011 RMK AO2 SLP187 T01560028 402110106 $,M
NYC,2020-06-02 05:51,61.00,39.00,44.10,M,M,0.00,30.10,1018.40,10.00,M,FEW,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,61.00,KNYC 020551Z AUTO 10SM FEW090 16/04 A3010 RMK AO2 SLP184 T01610039 10206 20156 58009 $,M
NYC,2020-06-02 06:51,60.00,43.00,53.15,M,M,0.00,30.09,1018.00,10.00,M,FEW,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,60.10,KNYC 020651Z AUTO 10SM FEW095 16/06 A3009 RMK AO2 SLP180 T01560061 $,M
NYC,2020-06-02 07:51,60.00,43.00,53.15,M,M,0.00,30.08,1017.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.10,KNYC 020751Z AUTO 10SM CLR 16/06 A3008 RMK AO2 SLP178 T01560061 $,M
NYC,2020-06-02 08:51,59.00,43.00,55.28,M,M,0.00,30.09,1018.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KNYC 020851Z AUTO 10SM CLR 15/06 A3009 RMK AO2 SLP180 T01500061 55004 $,M
NYC,2020-06-02 09:51,61.00,39.00,44.10,M,M,0.00,30.10,1018.20,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,61.00,KNYC 020951Z AUTO 10SM BKN110 16/04 A3010 RMK AO2 SLP182 T01610039 $,M
NYC,2020-06-02 10:51,61.00,42.00,49.73,M,M,0.00,30.09,1018.20,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,61.00,KNYC 021051Z AUTO 10SM FEW100 16/06 A3009 RMK AO2 SLP182 T01610056 $,M
NYC,2020-06-02 11:51,63.00,42.00,46.34,M,M,0.00,30.08,1017.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,63.00,KNYC 021151Z AUTO 10SM CLR 17/06 A3008 RMK AO2 SLP178 T01720056 10178 20150 58002 $,M
NYC,2020-06-02 12:51,64.00,45.00,49.99,M,M,0.00,30.08,1017.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.00,KNYC 021251Z AUTO 10SM CLR 18/07 A3008 RMK AO2 SLP176 T01780072 $,M
NYC,2020-06-02 13:51,66.00,44.00,45.05,M,M,0.00,30.07,1017.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.00,KNYC 021351Z AUTO 10SM CLR 19/07 A3007 RMK AO2 SLP173 T01890067 $,M
NYC,2020-06-02 14:51,68.00,45.00,43.51,M,M,0.00,30.05,1016.50,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 021451Z AUTO 10SM FEW110 20/07 A3005 RMK AO2 SLP165 T02000072 58013 $,M
NYC,2020-06-02 15:51,69.00,45.00,41.90,M,M,0.00,30.04,1016.30,10.00,M,SCT,OVC,M,M,6000.00,10000.00,M,M,M,M,M,M,M,M,M,69.10,KNYC 021551Z AUTO 10SM SCT060 OVC100 21/07 A3004 RMK AO2 SLP163 T02060072 $,M
NYC,2020-06-02 16:51,70.00,45.00,40.63,M,M,0.00,30.01,1015.40,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,70.00,KNYC 021651Z AUTO 10SM OVC100 21/07 A3001 RMK AO2 SLP154 T02110072 $,M
NYC,2020-06-02 17:51,71.00,43.00,36.25,M,M,0.00,29.98,1014.30,10.00,M,SCT,OVC,M,M,9000.00,11000.00,M,M,M,M,M,M,M,M,M,71.10,KNYC 021751Z AUTO 10SM SCT090 OVC110 22/06 A2998 RMK AO2 SLP143 T02170061 10222 20167 58022 $,M
NYC,2020-06-02 18:51,71.60,44.60,37.89,M,M,0.00,29.95,1013.40,10.00,M,BKN,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,71.60,KNYC 021851Z AUTO 10SM BKN095 22/07 A2995 RMK AO2 SLP134,M
NYC,2020-06-02 19:51,71.00,43.00,36.25,M,M,0.00,29.92,1012.20,10.00,M,FEW,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,71.10,KNYC 021951Z AUTO 10SM FEW085 22/06 A2992 RMK AO2 SLP122 T02170061 $,M
NYC,2020-06-02 20:51,72.00,42.00,33.97,M,M,0.00,29.89,1011.20,10.00,M,SCT,BKN,M,M,7500.00,9000.00,M,M,M,M,M,M,M,M,M,72.00,KNYC 022051Z AUTO 10SM SCT075 BKN090 22/06 A2989 RMK AO2 SLP112 T02220056 57031 $,M
NYC,2020-06-02 21:51,71.00,44.00,37.81,M,M,0.00,29.86,1010.30,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,71.10,KNYC 022151Z AUTO 10SM OVC070 22/07 A2986 RMK AO2 SLP103 T02170067 $,M
NYC,2020-06-02 22:51,71.00,44.00,37.81,M,M,0.00,29.86,1010.30,10.00,M,FEW,OVC,M,M,9500.00,12000.00,M,M,M,M,M,M,M,M,M,71.10,KNYC 022251Z AUTO 10SM FEW095 OVC120 22/07 A2986 RMK AO2 SLP103 T02170067 $,M
NYC,2020-06-02 23:51,70.00,46.00,42.20,M,M,0.00,29.87,1010.70,10.00,M,FEW,BKN,BKN,M,7000.00,9000.00,11000.00,M,M,M,M,M,M,M,M,70.00,KNYC 022351Z AUTO 10SM FEW070 BKN090 BKN110 21/08 A2987 RMK AO2 SLP107 T02110078 10222 20211 55005 $,M
NYC,2020-06-03 00:51,69.00,45.00,41.90,M,M,0.00,29.87,1010.70,10.00,M,BKN,BKN,M,M,6000.00,11000.00,M,M,M,M,M,M,M,M,M,69.10,KNYC 030051Z AUTO 10SM BKN060 BKN110 21/07 A2987 RMK AO2 SLP107 T02060072 $,M
NYC,2020-06-03 01:51,68.00,46.00,45.19,M,M,0.00,29.88,1010.90,10.00,M,BKN,OVC,M,M,6000.00,7000.00,M,M,M,M,M,M,M,M,M,68.00,KNYC 030151Z AUTO 10SM BKN060 OVC070 20/08 A2988 RMK AO2 SLP109 T02000078 $,M
NYC,2020-06-03 02:51,69.00,46.00,43.52,M,M,0.00,29.87,1010.40,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,69.10,KNYC 030251Z AUTO 10SM OVC055 21/08 A2987 RMK AO2 SLP104 T02060078 58002 $,M
NYC,2020-06-03 03:51,68.00,46.00,45.19,M,M,0.00,29.84,1009.60,10.00,M,SCT,M,M,M,8500.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 030351Z AUTO 10SM SCT085 20/08 A2984 RMK AO2 SLP096 T02000078 $,M
NYC,2020-06-03 04:51,67.00,48.00,50.62,M,M,T,29.80,1008.20,10.00,M,FEW,SCT,BKN,M,6000.00,7500.00,9000.00,M,-RA,M,M,M,M,M,M,66.90,KNYC 030451Z AUTO 10SM -RA FEW060 SCT075 BKN090 19/09 A2980 RMK AO2 RAB49 SLP082 P0000 T01940089 402220150 $,M
NYC,2020-06-03 05:51,62.00,53.00,72.33,M,M,T,29.78,1007.40,10.00,M,FEW,BKN,BKN,M,7500.00,10000.00,12000.00,M,M,M,M,M,M,M,M,62.10,KNYC 030551Z AUTO 10SM FEW075 BKN100 BKN120 17/12 A2978 RMK AO2 RAE39 PRESFR SLP074 P0000 60000 T01670117 10211 20167 56029 $,M
NYC,2020-06-03 06:51,63.00,54.00,72.42,M,M,0.00,29.74,1006.30,10.00,M,BKN,OVC,M,M,6000.00,8500.00,M,M,M,M,M,M,M,M,M,63.00,KNYC 030651Z AUTO 10SM BKN060 OVC085 17/12 A2974 RMK AO2 SLP063 T01720122 $,M
NYC,2020-06-03 07:12,62.00,56.00,80.11,M,M,0.01,29.74,M,1.75,M,FEW,OVC,M,M,2800.00,5500.00,M,M,+RA,M,M,M,M,M,M,62.10,KNYC 030712Z AUTO 1 3/4SM +RA FEW028 OVC055 17/13 A2974 RMK AO2 RAB04 P0001 T01670133 $,M
NYC,2020-06-03 07:25,60.00,58.00,92.43,M,M,0.11,29.74,M,3.00,M,SCT,BKN,OVC,M,4300.00,6000.00,8000.00,M,-RA BR,M,M,M,M,M,M,60.10,KNYC 030725Z AUTO 3SM -RA BR SCT043 BKN060 OVC080 16/14 A2974 RMK AO2 RAB04 P0011 T01560144 $,M
NYC,2020-06-03 07:51,61.00,59.00,93.12,M,M,0.12,29.74,1006.10,4.00,M,FEW,BKN,OVC,M,5000.00,6000.00,9000.00,M,-RA BR,M,M,M,M,M,M,61.00,KNYC 030751Z AUTO 4SM -RA BR FEW050 BKN060 OVC090 16/15 A2974 RMK AO2 RAB04 SLP061 P0012 T01610150 $,M
NYC,2020-06-03 07:59,61.00,60.00,96.85,M,M,T,29.76,M,1.75,M,SCT,BKN,OVC,M,4600.00,6000.00,9500.00,M,+RA BR,M,M,M,M,M,M,61.00,KNYC 030759Z AUTO 1 3/4SM +RA BR SCT046 BKN060 OVC095 16/16 A2976 RMK AO2 P0000 T01610156 $,M
NYC,2020-06-03 08:36,61.00,60.00,96.85,M,M,0.17,29.73,M,3.00,M,SCT,BKN,BKN,M,4000.00,6000.00,9000.00,M,-RA BR,M,M,M,M,M,M,61.00,KNYC 030836Z AUTO 3SM -RA BR SCT040 BKN060 BKN090 16/16 A2973 RMK AO2 P0017 T01610156 $,M
NYC,2020-06-03 08:51,61.00,59.00,93.12,M,M,0.17,29.73,1005.90,2.50,M,FEW,FEW,M,M,3800.00,6000.00,M,M,BR,M,M,M,M,M,M,61.00,KNYC 030851Z AUTO 2 1/2SM BR FEW038 FEW060 16/15 A2973 RMK AO2 RAE42 SLP059 P0017 60029 T01610150 56015 $,M
NYC,2020-06-03 09:02,61.00,59.00,93.12,M,M,0.00,29.73,M,1.50,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,61.00,KNYC 030902Z AUTO 1 1/2SM BR CLR 16/15 A2973 RMK AO2 T01610150 $,M
NYC,2020-06-03 09:12,61.00,60.00,96.85,M,M,0.00,29.72,M,3.00,M,FEW,M,M,M,7500.00,M,M,M,BR,M,M,M,M,M,M,61.00,KNYC 030912Z AUTO 3SM BR FEW075 16/16 A2972 RMK AO2 T01610156 $,M
NYC,2020-06-03 09:51,61.00,60.00,96.85,M,M,0.00,29.71,1005.20,4.00,M,FEW,M,M,M,7500.00,M,M,M,BR,M,M,M,M,M,M,61.00,KNYC 030951Z AUTO 4SM BR FEW075 16/16 A2971 RMK AO2 SLP052 T01610156 $,M
NYC,2020-06-03 10:51,62.00,61.00,96.18,M,M,0.00,29.70,1004.80,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.10,KNYC 031051Z AUTO 7SM CLR 17/16 A2970 RMK AO2 SLP048 T01670161 $,M
NYC,2020-06-03 11:51,64.00,60.00,87.14,M,M,0.00,29.70,1004.70,10.00,M,SCT,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,64.00,KNYC 031151Z AUTO 10SM SCT070 18/16 A2970 RMK AO2 SLP047 60029 70029 T01780156 10183 20156 56012 $,M
NYC,2020-06-03 12:51,68.00,60.00,75.84,M,M,0.00,29.68,1004.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 031251Z AUTO 10SM CLR 20/16 A2968 RMK AO2 SLP042 T02000156 $,M
NYC,2020-06-03 13:51,70.00,60.00,70.81,M,M,0.00,29.67,1003.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,70.00,KNYC 031351Z AUTO 10SM CLR 21/16 A2967 RMK AO2 SLP037 T02110156 $,M
NYC,2020-06-03 14:51,73.00,61.00,66.04,M,M,0.00,29.66,1003.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.00,KNYC 031451Z AUTO 10SM CLR 23/16 A2966 RMK AO2 SLP036 T02280161 56011 $,M
NYC,2020-06-03 15:51,74.00,63.00,68.76,M,M,0.00,29.63,1002.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.90,KNYC 031551Z AUTO 10SM CLR 23/17 A2963 RMK AO2 SLP023 T02330172 $,M
NYC,2020-06-03 16:51,76.00,63.00,64.31,M,M,0.00,29.66,1003.50,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,75.90,KNYC 031651Z AUTO 10SM FEW120 24/17 A2966 RMK AO2 SLP035 T02440172 $,M
NYC,2020-06-03 17:39,70.00,66.00,87.14,M,M,0.03,29.67,M,2.00,M,SCT,BKN,OVC,M,8000.00,10000.00,11000.00,M,RA BR,M,M,M,M,M,M,70.00,KNYC 031739Z AUTO 2SM RA BR SCT080 BKN100 OVC110 21/19 A2967 RMK AO2 RAB19 P0003 T02110189 $,M
NYC,2020-06-03 17:51,69.00,66.00,89.86,M,M,0.06,29.65,1003.10,1.50,M,SCT,OVC,M,M,8000.00,10000.00,M,M,RA BR,M,M,M,M,M,M,69.10,KNYC 031751Z AUTO 1 1/2SM RA BR SCT080 OVC100 21/19 A2965 RMK AO2 RAB19 PRESFR SLP031 P0006 60006 T02060189 10256 20178 56005 $,M
NYC,2020-06-03 18:10,69.00,67.00,92.71,M,M,0.04,29.63,M,2.00,M,FEW,BKN,OVC,M,5000.00,7000.00,9000.00,M,-RA BR,M,M,M,M,M,M,69.10,KNYC 031810Z AUTO 2SM -RA BR FEW050 BKN070 OVC090 21/19 A2963 RMK AO2 P0004 T02060194 $,M
NYC,2020-06-03 18:21,71.00,69.00,93.40,M,M,0.05,29.62,M,6.00,M,SCT,BKN,OVC,M,4000.00,5000.00,10000.00,M,-RA BR,M,M,M,M,M,M,71.10,KNYC 031821Z AUTO 6SM -RA BR SCT040 BKN050 OVC100 22/21 A2962 RMK AO2 P0005 T02170206 $,M
NYC,2020-06-03 18:51,71.00,69.00,93.40,M,M,0.05,29.65,1003.20,6.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,71.10,KNYC 031851Z AUTO 6SM BR CLR 22/21 A2965 RMK AO2 RAE30 SLP032 P0005 T02170206 $,M
NYC,2020-06-03 19:51,72.00,67.00,83.99,M,M,0.00,29.65,1003.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,72.00,KNYC 031951Z AUTO 10SM CLR 22/19 A2965 RMK AO2 SLP030 T02220194 $,M
NYC,2020-06-03 20:51,76.00,66.00,71.41,M,M,0.00,29.64,1002.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.90,KNYC 032051Z AUTO 10SM CLR 24/19 A2964 RMK AO2 SLP029 60005 T02440189 58003 $,M
NYC,2020-06-03 21:51,77.00,66.00,68.85,M,M,0.00,29.65,1003.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KNYC 032151Z AUTO 10SM CLR 25/19 A2965 RMK AO2 SLP032 T02500189 $,M
NYC,2020-06-03 22:51,77.00,65.00,66.27,M,M,0.00,29.64,1002.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KNYC 032251Z AUTO 10SM CLR 25/18 A2964 RMK AO2 SLP029 T02500183 $,M
NYC,2020-06-03 23:51,78.00,64.00,61.92,M,M,0.00,29.65,1003.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.10,KNYC 032351Z AUTO 10SM CLR 26/18 A2965 RMK AO2 SLP031 60005 T02560178 10256 20206 51003 $,M
NYC,2020-06-04 00:51,77.00,64.00,64.21,M,M,0.00,29.68,1004.00,10.00,M,FEW,BKN,M,M,6500.00,11000.00,M,M,M,M,M,M,M,M,M,77.00,KNYC 040051Z AUTO 10SM FEW065 BKN110 25/18 A2968 RMK AO2 SLP040 T02500178 $,M
NYC,2020-06-04 01:15,69.80,66.20,88.34,M,M,0.00,29.72,M,2.00,M,FEW,BKN,BKN,M,3300.00,4300.00,6500.00,M,-RA BR,M,M,M,M,M,M,69.80,KNYC 040115Z AUTO 2SM -RA BR FEW033 BKN043 BKN065 21/19 A2972 RMKK,M
NYC,2020-06-04 01:23,69.80,66.20,88.34,M,M,0.00,29.72,M,8.00,M,SCT,BKN,BKN,M,3700.00,5500.00,9500.00,M,-RA,M,M,M,M,M,M,69.80,KNYC 040123Z AUTO 8SM -RA SCT037 BKN055 BKN095 21/19 A2972 RMK A,M
NYC,2020-06-04 01:51,67.00,66.00,96.93,M,M,0.05,29.73,1005.90,10.00,M,FEW,SCT,M,M,8000.00,10000.00,M,M,M,M,M,M,M,M,M,66.90,KNYC 040151Z AUTO 10SM FEW080 SCT100 19/19 A2973 RMK AO2 RAB01E28 SLP059 P0005 T01940189 $,M
NYC,2020-06-04 02:51,66.00,64.00,93.26,M,M,0.00,29.73,1005.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.00,KNYC 040251Z AUTO 10SM CLR 19/18 A2973 RMK AO2 SLP057 60005 T01890178 50026 $,M
NYC,2020-06-04 03:51,68.00,66.00,93.32,M,M,0.00,29.75,1006.40,10.00,M,BKN,OVC,M,M,6500.00,8000.00,M,M,M,M,M,M,M,M,M,68.00,KNYC 040351Z AUTO 10SM BKN065 OVC080 20/19 A2975 RMK AO2 SLP064 T02000189 $,M
NYC,2020-06-04 04:51,67.00,65.00,93.29,M,M,0.00,29.76,1006.90,10.00,M,BKN,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,66.90,KNYC 040451Z AUTO 10SM BKN070 19/18 A2976 RMK AO2 SLP069 T01940183 402610156 $,M
NYC,2020-06-04 05:51,68.00,64.00,87.03,M,M,0.00,29.77,1007.30,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 040551Z AUTO 10SM OVC070 20/18 A2977 RMK AO2 SLP073 60005 T02000178 10261 20189 51016 $,M
NYC,2020-06-04 06:51,67.00,62.00,84.56,M,M,0.00,29.79,1007.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.90,KNYC 040651Z AUTO 10SM CLR 19/17 A2979 RMK AO2 SLP077 T01940167 $,M
NYC,2020-06-04 07:51,67.00,62.00,84.56,M,M,0.00,29.79,1008.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.90,KNYC 040751Z AUTO 10SM CLR 19/17 A2979 RMK AO2 SLP080 T01940167 $,M
NYC,2020-06-04 08:51,67.00,62.00,84.56,M,M,0.00,29.80,1008.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.90,KNYC 040851Z AUTO 10SM CLR 19/17 A2980 RMK AO2 SLP083 T01940167 51010 $,M
NYC,2020-06-04 09:51,67.00,62.00,84.56,M,M,0.00,29.83,1009.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.90,KNYC 040951Z AUTO 10SM CLR 19/17 A2983 RMK AO2 SLP093 T01940167 $,M
NYC,2020-06-04 10:51,69.00,62.00,78.39,M,M,0.00,29.85,1010.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.10,KNYC 041051Z AUTO 10SM CLR 21/17 A2985 RMK AO2 SLP100 T02060167 $,M
