,valid,tmpf,relh,sknt,p01i,vsby
0,2018-06-01 00:00:00,18.61111111111111,95.08000000000001,0.0,0.0,3.218688
1,2018-06-01 01:00:00,18.333333333333332,96.9,0.0,0.0,3.218688
2,2018-06-01 02:00:00,18.166666666666668,98.45,3.704,0.0,4.828032
3,2018-06-01 03:00:00,18.88888888888889,93.26,0.0,0.0,4.828032
4,2018-06-01 04:00:00,18.333333333333332,96.9,0.0,0.0,4.828032
5,2018-06-01 05:00:00,18.88888888888889,93.26,5.556,0.0,4.828032
6,2018-06-01 06:00:00,18.88888888888889,96.24,1.852,0.0,2.414016
7,2018-06-01 07:00:00,18.88888888888889,96.24,1.852,0.0,1.475232
8,2018-06-01 08:00:00,18.944444444444443,95.08,0.0,0.0,4.02336
9,2018-06-01 09:00:00,18.88888888888889,96.24,0.0,0.01905,2.615184
10,2018-06-01 10:00:00,18.916666666666668,95.66,0.0,0.012700000000000001,3.7216080000000002
11,2018-06-01 11:00:00,19.194444444444443,95.095,2.778,0.012700000000000001,3.5204400000000002
12,2018-06-01 12:00:00,19.444444444444443,96.93,0.0,0.050800000000000005,4.02336
13,2018-06-01 13:00:00,20.0,93.32,0.0,0.0,5.632704
14,2018-06-01 14:00:00,20.925925925925927,91.78666666666668,0.0,0.0,7.5102720000000005
15,2018-06-01 15:00:00,23.61111111111111,80.34,5.556,0.0,8.04672
16,2018-06-01 16:00:00,25.27777777777778,72.8,5.556,0.0,8.851392
17,2018-06-01 17:00:00,27.22222222222222,67.18,0.0,0.0,11.265408
18,2018-06-01 18:00:00,25.555555555555557,74.17,0.0,0.0,11.265408
19,2018-06-01 19:00:00,26.11111111111111,72.845,2.778,0.0,9.656064
20,2018-06-01 20:00:00,26.666666666666668,69.18,5.556,0.0,9.656064
21,2018-06-01 21:00:00,26.666666666666668,71.35,5.556,0.0,9.656064
22,2018-06-01 22:00:00,25.0,76.62,0.0,0.0,9.656064
23,2018-06-01 23:00:00,23.88888888888889,78.86,0.0,0.0,8.04672
24,2018-06-02 00:00:00,22.77777777777778,87.59,0.0,0.0,12.874752
25,2018-06-02 01:00:00,22.77777777777778,87.59,0.0,0.0,11.265408
26,2018-06-02 02:00:00,22.22222222222222,90.59,0.0,0.0,9.656064
27,2018-06-02 03:00:00,23.166666666666668,86.74000000000001,3.704,0.0,9.656064
28,2018-06-02 04:00:00,22.083333333333332,94.1525,1.852,0.4445,2.212848
29,2018-06-02 05:00:00,21.666666666666668,95.34666666666665,5.556,0.0,5.230368
30,2018-06-02 06:00:00,21.666666666666668,93.4,7.408,0.0,6.437376
31,2018-06-02 07:00:00,21.11111111111111,93.37,9.26,0.0,16.09344
32,2018-06-02 08:00:00,21.11111111111111,93.37,5.556,0.0,16.09344
33,2018-06-02 09:00:00,20.555555555555557,92.71,5.556,0.0,16.09344
34,2018-06-02 10:00:00,21.11111111111111,93.37,0.0,0.0,16.09344
35,2018-06-02 11:00:00,22.77777777777778,87.59,0.0,0.0,16.09344
36,2018-06-02 12:00:00,24.444444444444443,76.53,0.0,0.0,16.09344
37,2018-06-02 13:00:00,26.11111111111111,71.72,0.0,0.0,16.09344
38,2018-06-02 14:00:00,27.22222222222222,64.69,7.408,0.0,16.09344
39,2018-06-02 15:00:00,28.88888888888889,60.95,0.0,0.0,16.09344
40,2018-06-02 16:00:00,28.88888888888889,60.95,9.26,0.0,16.09344
41,2018-06-02 17:00:00,27.77777777777778,62.62,9.26,0.0,16.09344
42,2018-06-02 18:00:00,30.555555555555557,53.15,11.112,0.0,16.09344
43,2018-06-02 19:00:00,29.444444444444443,57.02,10.186,0.0,16.09344
44,2018-06-02 20:00:00,28.88888888888889,58.69,9.26,0.0,16.09344
45,2018-06-02 21:00:00,28.88888888888889,58.69,5.556,0.0,16.09344
46,2018-06-02 22:00:00,27.22222222222222,56.3,7.408,0.0,16.09344
47,2018-06-02 23:00:00,26.11111111111111,60.11,9.26,0.0,16.09344
48,2018-06-03 00:00:00,25.555555555555557,68.49,5.556,0.0,16.09344
49,2018-06-03 01:00:00,25.0,72.405,5.556,0.0,16.09344
50,2018-06-03 02:00:00,22.09259259259259,90.99666666666667,8.334,0.09313333333333335,13.008864
51,2018-06-03 03:00:00,21.11111111111111,86.88,7.408,0.004233333333333334,16.09344
52,2018-06-03 04:00:00,20.27777777777778,85.83500000000001,9.26,0.021166666666666667,12.07008
53,2018-06-03 05:00:00,17.777777777777775,91.25999999999999,9.26,0.050800000000000005,15.020544000000001
54,2018-06-03 06:00:00,17.22222222222222,86.77,12.964,0.025400000000000002,16.09344
55,2018-06-03 07:00:00,16.944444444444443,82.06,7.4079999999999995,0.0,16.09344
56,2018-06-03 08:00:00,16.666666666666668,80.11,9.26,0.0,16.09344
57,2018-06-03 09:00:00,16.666666666666668,69.46,11.112,0.0,16.09344
58,2018-06-03 10:00:00,16.666666666666668,64.5,20.372,0.0,16.09344
59,2018-06-03 11:00:00,16.666666666666668,61.91,9.26,0.0,16.09344
60,2018-06-03 12:00:00,16.666666666666668,69.625,6.482,0.0,16.09344
61,2018-06-03 13:00:00,16.11111111111111,75.2,11.112,0.0,16.09344
62,2018-06-03 14:00:00,16.833333333333336,72.35499999999999,14.816,0.0,16.09344
63,2018-06-03 15:00:00,16.666666666666668,72.33,12.964,0.0,16.09344
64,2018-06-03 16:00:00,16.11111111111111,72.22,11.112,0.0,16.09344
65,2018-06-03 17:00:00,16.666666666666668,67.19,5.556,0.0,16.09344
66,2018-06-03 18:00:00,16.666666666666668,69.46,0.0,0.0,16.09344
67,2018-06-03 19:00:00,17.22222222222222,67.29,5.556,0.0,16.09344
68,2018-06-03 20:00:00,16.11111111111111,72.22,5.556,0.0,16.09344
69,2018-06-03 21:00:00,16.48148148148148,68.83666666666666,8.642666666666667,0.0,16.09344
70,2018-06-03 22:00:00,15.833333333333332,67.06,12.038,0.0,16.09344
71,2018-06-03 23:00:00,15.0,69.12,10.186,0.0,16.09344
72,2018-06-04 00:00:00,13.88888888888889,71.81,11.112,0.0,16.09344
73,2018-06-04 01:00:00,13.88888888888889,68.9,7.408,0.0,16.09344
74,2018-06-04 02:00:00,11.296296296296296,91.72666666666667,10.494666666666667,0.10160000000000001,5.900928
75,2018-06-04 03:00:00,11.11111111111111,92.86,3.704,0.0381,12.07008
76,2018-06-04 04:00:00,11.088888888888889,92.998,2.5928,0.2286,4.1038272000000005
77,2018-06-04 05:00:00,10.833333333333332,94.435,8.334,0.025400000000000002,11.265408
78,2018-06-04 06:00:00,10.972222222222221,93.64750000000001,9.26,0.0381,7.0408800000000005
79,2018-06-04 07:00:00,11.11111111111111,96.73,12.964,0.025400000000000002,16.09344
80,2018-06-04 08:00:00,11.666666666666666,92.89,9.26,0.0635,8.04672
81,2018-06-04 09:00:00,11.666666666666666,92.89,3.704,0.13546666666666668,5.36448
82,2018-06-04 10:00:00,11.38888888888889,94.81,7.1765,0.0762,3.218688
83,2018-06-04 11:00:00,11.481481481481481,94.17,8.025333333333334,0.025400000000000002,10.192512
84,2018-06-04 12:00:00,12.222222222222221,91.4,3.704,0.025400000000000002,16.09344
85,2018-06-04 13:00:00,13.333333333333334,86.71,9.26,0.0,16.09344
86,2018-06-04 14:00:00,14.814814814814815,80.68666666666667,8.025333333333334,0.0,16.09344
87,2018-06-04 15:00:00,16.11111111111111,75.2,11.112,0.0,16.09344
88,2018-06-04 16:00:00,16.666666666666668,72.33,5.556,0.0,16.09344
89,2018-06-04 17:00:00,19.444444444444443,63.21,5.556,0.0,16.09344
90,2018-06-04 18:00:00,19.814814814814813,63.93333333333334,5.556,0.0,16.09344
91,2018-06-04 19:00:00,20.555555555555557,60.78,2.778,0.0,16.09344
92,2018-06-04 20:00:00,21.11111111111111,58.94,5.556,0.0,16.09344
93,2018-06-04 21:00:00,21.666666666666668,56.77,5.556,0.0,16.09344
94,2018-06-04 22:00:00,21.11111111111111,60.89,0.0,0.0,16.09344
95,2018-06-04 23:00:00,20.555555555555557,65.35,0.0,0.0,16.09344
96,2018-06-05 00:00:00,19.444444444444443,65.56,0.0,0.0,16.09344
97,2018-06-05 01:00:00,17.77777777777778,77.97,0.0,0.0,16.09344
98,2018-06-05 02:00:00,16.666666666666668,83.36,7.408,0.0,16.09344
99,2018-06-05 03:00:00,15.555555555555555,89.48,0.0,0.0,11.265408
100,2018-06-05 04:00:00,15.0,93.07,0.0,0.0,9.656064
101,2018-06-05 05:00:00,15.0,89.44,0.0,0.0,9.656064
102,2018-06-05 06:00:00,15.0,83.46,0.0,0.0,16.09344
103,2018-06-05 07:00:00,15.0,75.02,5.556,0.0,16.09344
104,2018-06-05 08:00:00,15.0,75.02,0.0,0.0,16.09344
105,2018-06-05 09:00:00,14.444444444444445,80.67,0.0,0.0,16.09344
106,2018-06-05 10:00:00,15.555555555555555,72.13,7.408,0.0,16.09344
107,2018-06-05 11:00:00,17.22222222222222,57.99,7.408,0.0,16.09344
108,2018-06-05 12:00:00,18.333333333333332,56.12,5.556,0.0,16.09344
109,2018-06-05 13:00:00,20.0,52.51,7.408,0.0,16.09344
110,2018-06-05 14:00:00,21.11111111111111,47.06,7.871,0.0,16.09344
111,2018-06-05 15:00:00,21.11111111111111,51.07,8.334,0.0,16.09344
112,2018-06-05 16:00:00,23.88888888888889,44.59,8.797,0.0,16.09344
113,2018-06-05 17:00:00,21.666666666666668,49.2,9.26,0.0,16.09344
114,2018-06-05 18:00:00,21.666666666666668,47.23,12.038,0.0,16.09344
115,2018-06-05 19:00:00,21.666666666666668,50.86,14.816,0.0,16.09344
116,2018-06-05 20:00:00,21.666666666666668,49.2,9.26,0.0,16.09344
117,2018-06-05 21:00:00,22.22222222222222,49.33,11.112,0.0,16.09344
118,2018-06-05 22:00:00,21.666666666666668,47.23,5.556,0.0,16.09344
119,2018-06-05 23:00:00,20.555555555555557,50.56,7.408,0.0,16.09344
120,2018-06-06 00:00:00,19.444444444444443,50.62,6.482,0.0,16.09344
121,2018-06-06 01:00:00,18.333333333333332,52.06,5.556,0.0,16.09344
122,2018-06-06 02:00:00,17.77777777777778,49.99,7.408,0.0,16.09344
123,2018-06-06 03:00:00,17.22222222222222,53.78,5.556,0.0,16.09344
124,2018-06-06 04:00:00,17.22222222222222,55.64,7.408,0.0,16.09344
125,2018-06-06 05:00:00,16.666666666666668,55.51,0.0,0.0,16.09344
126,2018-06-06 06:00:00,15.0,64.12,5.556,0.0,16.09344
127,2018-06-06 07:00:00,16.11111111111111,57.72,5.556,0.0,16.09344
128,2018-06-06 08:00:00,16.11111111111111,57.72,0.0,0.0,16.09344
129,2018-06-06 09:00:00,15.555555555555555,66.46,0.0,0.0,16.09344
130,2018-06-06 10:00:00,15.555555555555555,66.46,5.556,0.0,16.09344
131,2018-06-06 11:00:00,16.11111111111111,64.37,5.556,0.0,16.09344
132,2018-06-06 12:00:00,16.11111111111111,64.37,2.778,0.0,16.09344
133,2018-06-06 13:00:00,17.22222222222222,65.09,0.0,0.0,16.09344
134,2018-06-06 14:00:00,18.333333333333332,56.12,7.408,0.0,16.09344
135,2018-06-06 15:00:00,20.0,50.4,7.408,0.0,16.09344
136,2018-06-06 16:00:00,21.11111111111111,47.06,7.408,0.0,16.09344
137,2018-06-06 17:00:00,20.0,48.73,0.0,0.0,16.09344
138,2018-06-06 18:00:00,20.0,54.7,0.0,0.0,16.09344
139,2018-06-06 19:00:00,20.0,54.7,5.556,0.0,16.09344
140,2018-06-06 20:00:00,19.444444444444443,58.74,5.556,0.0,16.09344
141,2018-06-06 21:00:00,17.77777777777778,69.92,5.556,0.0,16.09344
142,2018-06-06 22:00:00,17.22222222222222,70.07,7.408,0.0,16.09344
143,2018-06-06 23:00:00,16.11111111111111,69.86,0.0,0.0,16.09344
144,2018-06-07 00:00:00,15.555555555555555,77.65,9.26,0.0,16.09344
145,2018-06-07 01:00:00,15.555555555555555,77.65,5.556,0.0,16.09344
146,2018-06-07 02:00:00,15.555555555555555,80.25,7.408,0.0,16.09344
147,2018-06-07 03:00:00,15.555555555555555,80.25,9.26,0.0,16.09344
148,2018-06-07 04:00:00,16.11111111111111,77.72,0.0,0.0,16.09344
149,2018-06-07 05:00:00,16.11111111111111,75.2,0.0,0.0,16.09344
150,2018-06-07 06:00:00,16.11111111111111,72.22,0.0,0.0,16.09344
151,2018-06-07 07:00:00,16.11111111111111,75.2,0.0,0.0,16.09344
152,2018-06-07 08:00:00,16.11111111111111,72.22,0.0,0.0,16.09344
153,2018-06-07 09:00:00,16.11111111111111,72.22,0.0,0.0,16.09344
154,2018-06-07 10:00:00,16.666666666666668,72.33,0.0,0.0,16.09344
155,2018-06-07 11:00:00,16.11111111111111,80.61,3.704,0.0,16.09344
156,2018-06-07 12:00:00,16.666666666666668,80.11,7.408,0.0,16.09344
157,2018-06-07 13:00:00,17.22222222222222,77.61,0.0,0.0,16.09344
158,2018-06-07 14:00:00,18.333333333333332,70.28,5.556,0.0,16.09344
159,2018-06-07 15:00:00,19.444444444444443,65.56,5.556,0.0,16.09344
160,2018-06-07 16:00:00,21.11111111111111,56.82,11.112,0.0,16.09344
161,2018-06-07 17:00:00,21.666666666666668,50.86,9.26,0.0,16.09344
162,2018-06-07 18:00:00,20.555555555555557,54.45,9.26,0.0,16.09344
163,2018-06-07 19:00:00,20.555555555555557,52.67,9.26,0.0,16.09344
164,2018-06-07 20:00:00,18.88888888888889,58.62,7.408,0.0,16.09344
165,2018-06-07 21:00:00,18.88888888888889,58.62,7.408,0.0,16.09344
166,2018-06-07 22:00:00,18.333333333333332,62.96,7.408,0.0,16.09344
167,2018-06-07 23:00:00,17.22222222222222,72.42,7.408,0.0,16.09344
168,2018-06-08 00:00:00,16.666666666666668,74.75,5.556,0.0,16.09344
169,2018-06-08 01:00:00,16.666666666666668,80.11,7.408,0.0,16.09344
170,2018-06-08 02:00:00,16.11111111111111,83.29,0.0,0.0,16.09344
171,2018-06-08 03:00:00,16.11111111111111,80.61,0.0,0.0,16.09344
172,2018-06-08 04:00:00,15.555555555555555,83.23,0.0,0.0,16.09344
173,2018-06-08 05:00:00,16.11111111111111,77.72,7.408,0.0,16.09344
174,2018-06-08 06:00:00,16.11111111111111,83.29,5.556,0.0,16.09344
175,2018-06-08 07:00:00,16.11111111111111,83.29,7.408,0.0,16.09344
176,2018-06-08 08:00:00,16.11111111111111,83.29,5.556,0.0,16.09344
177,2018-06-08 09:00:00,16.11111111111111,83.29,5.556,0.0,16.09344
178,2018-06-08 10:00:00,16.666666666666668,83.36,9.26,0.0,16.09344
179,2018-06-08 11:00:00,17.77777777777778,80.54,7.408,0.0,16.09344
180,2018-06-08 12:00:00,19.444444444444443,75.74,0.0,0.0,16.09344
181,2018-06-08 13:00:00,21.11111111111111,70.81,5.556,0.0,16.09344
182,2018-06-08 14:00:00,23.333333333333332,62.05,7.408,0.0,16.09344
183,2018-06-08 15:00:00,26.11111111111111,50.36,0.0,0.0,16.09344
184,2018-06-08 16:00:00,26.666666666666668,46.7,0.0,0.0,16.09344
185,2018-06-08 17:00:00,25.555555555555557,55.71,0.0,0.0,16.09344
186,2018-06-08 18:00:00,26.666666666666668,50.52,7.408,0.0,16.09344
187,2018-06-08 21:00:00,25.555555555555557,57.92,0.0,0.0,16.09344
188,2018-06-08 22:00:00,26.666666666666668,52.16,5.556,0.0,16.09344
189,2018-06-08 23:00:00,26.11111111111111,52.38,0.0,0.0,16.09344
190,2018-06-09 00:00:00,26.11111111111111,45.04,0.0,0.0,16.09344
191,2018-06-09 01:00:00,25.555555555555557,48.28,5.556,0.0,16.09344
192,2018-06-09 02:00:00,23.88888888888889,61.75,5.556,0.0,16.09344
193,2018-06-09 03:00:00,23.88888888888889,66.27,5.556,0.0,16.09344
194,2018-06-09 04:00:00,23.333333333333332,71.21,9.26,0.0,16.09344
195,2018-06-09 05:00:00,22.77777777777778,70.87,0.0,0.0,16.09344
196,2018-06-09 06:00:00,22.22222222222222,71.02,9.26,0.0,16.09344
197,2018-06-09 07:00:00,21.11111111111111,70.81,7.408,0.0,16.09344
198,2018-06-09 08:00:00,20.555555555555557,65.35,5.556,0.0,16.09344
199,2018-06-09 09:00:00,20.0,65.22,7.408,0.0,16.09344
200,2018-06-09 10:00:00,20.0,65.22,0.0,0.0,16.09344
201,2018-06-09 11:00:00,20.555555555555557,60.78,0.0,0.0,16.09344
202,2018-06-09 12:00:00,21.666666666666668,52.96,5.556,0.0,16.09344
203,2018-06-09 13:00:00,22.77777777777778,51.33,0.0,0.0,16.09344
204,2018-06-09 14:00:00,23.88888888888889,47.99,0.0,0.0,16.09344
205,2018-06-09 15:00:00,25.0,41.72,5.556,0.0,16.09344
206,2018-06-09 16:00:00,26.666666666666668,37.67,0.0,0.0,16.09344
207,2018-06-09 17:00:00,27.22222222222222,40.83,5.556,0.0,16.09344
208,2018-06-09 18:00:00,26.11111111111111,40.67,0.0,0.0,16.09344
209,2018-06-09 19:00:00,25.0,41.72,7.408,0.0,16.09344
210,2018-06-09 20:00:00,26.11111111111111,39.06,0.0,0.0,16.09344
211,2018-06-09 21:00:00,25.555555555555557,34.67,7.408,0.0,16.09344
212,2018-06-09 22:00:00,23.333333333333332,55.53,5.556,0.0,16.09344
213,2018-06-09 23:00:00,22.22222222222222,56.89,0.0,0.0,16.09344
214,2018-06-10 00:00:00,22.22222222222222,56.89,0.0,0.0,16.09344
215,2018-06-10 01:00:00,22.22222222222222,55.06,0.0,0.0,16.09344
216,2018-06-10 02:00:00,22.77777777777778,55.0,0.0,0.0,16.09344
217,2018-06-10 03:00:00,22.22222222222222,53.09,0.0,0.0,16.09344
218,2018-06-10 04:00:00,22.22222222222222,51.37,0.0,0.0,16.09344
219,2018-06-10 05:00:00,22.22222222222222,51.37,0.0,0.0,16.09344
220,2018-06-10 06:00:00,21.666666666666668,56.77,0.0,0.0,16.09344
221,2018-06-10 07:00:00,21.666666666666668,54.73,0.0,0.0,16.09344
222,2018-06-10 08:00:00,21.666666666666668,43.83,7.408,0.0,16.09344
223,2018-06-10 09:00:00,21.11111111111111,49.03,7.408,0.0,16.09344
224,2018-06-10 10:00:00,20.555555555555557,48.53,7.408,0.0,16.09344
225,2018-06-10 11:00:00,18.88888888888889,58.62,5.556,0.0,14.484096000000001
226,2018-06-10 12:00:00,18.333333333333332,70.28,0.0,0.0,16.09344
227,2018-06-10 13:00:00,17.77777777777778,77.97,0.0,0.0,16.09344
228,2018-06-10 14:00:00,19.444444444444443,65.56,0.0,0.0,16.09344
229,2018-06-10 15:00:00,20.555555555555557,54.45,0.0,0.0,16.09344
230,2018-06-10 16:00:00,20.555555555555557,58.6,0.0,0.0,16.09344
231,2018-06-10 17:00:00,20.0,58.88,0.0,0.002116666666666667,16.09344
232,2018-06-10 18:00:00,18.88888888888889,58.62,0.0,0.004233333333333334,16.09344
233,2018-06-10 19:00:00,18.333333333333332,58.47,0.0,0.006350000000000001,16.09344
234,2018-06-10 20:00:00,17.77777777777778,64.97,0.0,0.008466666666666667,16.09344
235,2018-06-10 21:00:00,17.77777777777778,69.92,0.0,0.010583333333333333,16.09344
236,2018-06-10 22:00:00,17.77777777777778,67.66,0.0,0.012700000000000001,16.09344
237,2018-06-10 23:00:00,17.22222222222222,80.76,0.0,0.014816666666666667,16.09344
238,2018-06-11 00:00:00,16.666666666666668,74.75,0.0,0.016933333333333335,16.09344
239,2018-06-11 01:00:00,16.666666666666668,69.46,5.556,0.01905,16.09344
240,2018-06-11 02:00:00,16.11111111111111,77.72,0.0,0.021166666666666667,16.09344
241,2018-06-11 03:00:00,16.11111111111111,69.86,0.0,0.023283333333333333,16.09344
242,2018-06-11 04:00:00,14.444444444444445,86.82,5.556,0.025400000000000002,16.09344
243,2018-06-11 05:00:00,15.0,82.25,0.0,0.012700000000000001,16.09344
244,2018-06-11 06:00:00,15.0,75.02,0.0,0.0,16.09344
245,2018-06-11 07:00:00,15.0,83.46,0.0,0.0,16.09344
246,2018-06-11 08:00:00,15.0,83.46,0.0,0.0,16.09344
247,2018-06-11 09:00:00,15.0,86.56,0.0,0.0,16.09344
248,2018-06-11 10:00:00,15.555555555555555,83.23,5.556,0.0,14.484096000000001
249,2018-06-11 11:00:00,16.666666666666668,69.46,0.0,0.0,16.09344
250,2018-06-11 12:00:00,17.22222222222222,67.29,5.556,0.0,16.09344
251,2018-06-11 13:00:00,17.77777777777778,57.91,5.556,0.0,16.09344
252,2018-06-11 14:00:00,18.333333333333332,54.26,9.26,0.0,16.09344
253,2018-06-11 15:00:00,19.444444444444443,50.62,11.112,0.0,16.09344
254,2018-06-11 16:00:00,21.11111111111111,45.5,12.964,0.0,16.09344
255,2018-06-11 17:00:00,22.22222222222222,42.51,7.408,0.0,16.09344
256,2018-06-11 18:00:00,22.22222222222222,43.97,5.556,0.0,12.874752
257,2018-06-11 19:00:00,21.666666666666668,43.83,5.556,0.0,16.09344
258,2018-06-11 20:00:00,21.11111111111111,45.5,5.556,0.0,16.09344
259,2018-06-11 21:00:00,20.0,42.04,7.408,0.0,16.09344
260,2018-06-11 22:00:00,18.88888888888889,41.73,11.112,0.0,16.09344
261,2018-06-11 23:00:00,17.77777777777778,48.31,7.408,0.0,16.09344
262,2018-06-12 00:00:00,16.666666666666668,49.52,9.26,0.0,16.09344
263,2018-06-12 01:00:00,16.11111111111111,55.57,7.408,0.0,16.09344
264,2018-06-12 02:00:00,15.555555555555555,64.26,3.704,0.0,16.09344
265,2018-06-12 03:00:00,15.0,59.67,0.0,0.0,16.09344
266,2018-06-12 04:00:00,15.0,61.98,0.0,0.0,16.09344
267,2018-06-12 05:00:00,14.444444444444445,62.07,0.0,0.0,16.09344
268,2018-06-12 06:00:00,14.444444444444445,66.7,0.0,0.0,16.09344
269,2018-06-12 07:00:00,14.444444444444445,64.47,0.0,0.0,16.09344
270,2018-06-12 08:00:00,14.444444444444445,71.9,0.0,0.0,16.09344
271,2018-06-12 09:00:00,13.88888888888889,74.27,5.556,0.0,16.09344
272,2018-06-12 10:00:00,15.555555555555555,66.46,0.0,0.0,16.09344
273,2018-06-12 11:00:00,16.666666666666668,57.43,5.556,0.0,16.09344
274,2018-06-12 12:00:00,17.77777777777778,49.99,7.408,0.0,16.09344
275,2018-06-12 13:00:00,19.444444444444443,48.56,9.26,0.0,16.09344
276,2018-06-12 14:00:00,20.555555555555557,46.92,5.556,0.0,16.09344
277,2018-06-12 15:00:00,22.22222222222222,36.68,0.0,0.0,16.09344
278,2018-06-12 16:00:00,22.77777777777778,41.1,2.778,0.0,16.09344
279,2018-06-12 17:00:00,23.333333333333332,44.76,5.556,0.0,16.09344
280,2018-06-12 18:00:00,23.333333333333332,38.26,7.408,0.0,16.09344
281,2018-06-12 19:00:00,21.666666666666668,42.05,12.964,0.0,16.09344
282,2018-06-12 20:00:00,21.11111111111111,40.63,14.816,0.0,16.09344
283,2018-06-12 21:00:00,21.11111111111111,40.63,13.581333333333333,0.0,16.09344
284,2018-06-12 22:00:00,20.0,46.76,12.346666666666668,0.0,16.09344
285,2018-06-12 23:00:00,18.88888888888889,58.62,11.112,0.0,16.09344
286,2018-06-13 00:00:00,18.333333333333332,60.9,5.556,0.0,16.09344
287,2018-06-13 01:00:00,17.77777777777778,64.97,0.0,0.0,16.09344
288,2018-06-13 02:00:00,17.77777777777778,67.66,5.556,0.0,16.09344
289,2018-06-13 03:00:00,18.333333333333332,62.96,7.408,0.0,16.09344
290,2018-06-13 04:00:00,18.333333333333332,62.96,7.408,0.0,16.09344
291,2018-06-13 05:00:00,17.77777777777778,67.66,7.408,0.0,16.09344
292,2018-06-13 06:00:00,17.22222222222222,72.42,5.556,0.0,16.09344
293,2018-06-13 07:00:00,18.333333333333332,70.28,5.556,0.0,16.09344
294,2018-06-13 08:00:00,18.333333333333332,75.56,5.556,0.0,16.09344
295,2018-06-13 09:00:00,18.88888888888889,75.12,5.556,0.0,16.09344
296,2018-06-13 10:00:00,18.88888888888889,81.27,5.556,0.0,16.09344
297,2018-06-13 11:00:00,20.0,81.41,5.556,0.0,16.09344
298,2018-06-13 12:00:00,20.555555555555557,80.92,7.408,0.0,16.09344
299,2018-06-13 13:00:00,22.22222222222222,78.35,0.0,0.0,16.09344
300,2018-06-13 14:00:00,21.666666666666668,80.78,5.556,0.0,16.09344
301,2018-06-13 15:00:00,21.666666666666668,80.78,5.556,0.0,16.09344
302,2018-06-13 16:00:00,21.11111111111111,87.14,0.0,0.025400000000000002,11.265408
303,2018-06-13 17:00:00,20.703703703703706,91.25333333333333,3.0866666666666664,0.05926666666666667,6.437376
304,2018-06-13 18:00:00,20.740740740740744,90.82333333333334,4.938666666666667,0.0381,8.04672
305,2018-06-13 19:00:00,22.22222222222222,83.99,0.0,0.0,11.265408
306,2018-06-13 20:00:00,23.51851851851852,78.8,6.790666666666667,0.0,11.801856
307,2018-06-13 21:00:00,23.88888888888889,78.86,5.556,0.0,13.411200000000001
308,2018-06-13 22:00:00,24.72222222222222,72.355,5.556,0.0,14.484096000000001
309,2018-06-13 23:00:00,25.555555555555557,68.49,11.112,0.0,14.484096000000001
310,2018-06-14 00:00:00,24.444444444444443,73.68,7.408,0.0,16.09344
311,2018-06-14 01:00:00,24.444444444444443,76.53,7.408,0.0,16.09344
312,2018-06-14 02:00:00,24.259259259259256,77.30666666666667,8.025333333333334,0.0,9.38784
313,2018-06-14 03:00:00,24.444444444444443,79.47,9.26,0.0,16.09344
314,2018-06-14 04:00:00,24.444444444444443,79.47,9.26,0.0,14.484096000000001
315,2018-06-14 05:00:00,23.055555555555557,86.28,12.038,0.0,12.874752
316,2018-06-14 06:00:00,22.77777777777778,70.87,14.816,0.0,16.09344
317,2018-06-14 07:00:00,21.666666666666668,70.42,12.964,0.0,16.09344
318,2018-06-14 08:00:00,20.555555555555557,70.21,11.112,0.0,16.09344
319,2018-06-14 09:00:00,20.0,63.12,5.556,0.0,16.09344
320,2018-06-14 10:00:00,20.0,60.86,14.816,0.0,16.09344
321,2018-06-14 11:00:00,20.555555555555557,52.67,15.433333333333335,0.0,16.09344
322,2018-06-14 12:00:00,21.11111111111111,49.03,16.050666666666665,0.0,16.09344
323,2018-06-14 13:00:00,22.77777777777778,41.1,16.668,0.0,16.09344
324,2018-06-14 14:00:00,23.88888888888889,38.43,11.112,0.0,16.09344
325,2018-06-14 15:00:00,25.555555555555557,35.86,11.112,0.0,16.09344
326,2018-06-14 16:00:00,26.666666666666668,31.15,20.372,0.0,16.09344
327,2018-06-14 17:00:00,27.22222222222222,31.52,17.594,0.0,16.09344
328,2018-06-14 18:00:00,27.77777777777778,30.51,14.816,0.0,16.09344
329,2018-06-14 19:00:00,28.333333333333332,29.64,14.816,0.0,16.09344
330,2018-06-14 20:00:00,28.333333333333332,28.43,7.408,0.0,16.09344
331,2018-06-14 21:00:00,27.77777777777778,27.24,11.112,0.0,16.09344
332,2018-06-14 22:00:00,27.22222222222222,28.15,14.816,0.0,16.09344
333,2018-06-14 23:00:00,26.666666666666668,30.11,9.26,0.0,16.09344
334,2018-06-15 00:00:00,25.555555555555557,32.15,7.408,0.0,16.09344
335,2018-06-15 01:00:00,24.444444444444443,35.78,7.408,0.0,16.09344
336,2018-06-15 02:00:00,22.77777777777778,46.13,7.408,0.0,16.09344
337,2018-06-15 03:00:00,21.11111111111111,51.07,5.556,0.0,16.09344
338,2018-06-15 04:00:00,20.555555555555557,46.92,5.556,0.0,16.09344
339,2018-06-15 05:00:00,20.0,48.73,0.0,0.0,16.09344
340,2018-06-15 06:00:00,20.0,48.73,7.408,0.0,16.09344
341,2018-06-15 07:00:00,19.444444444444443,50.62,5.556,0.0,16.09344
342,2018-06-15 08:00:00,18.88888888888889,50.1,7.408,0.0,16.09344
343,2018-06-15 09:00:00,17.77777777777778,55.99,9.26,0.0,16.09344
344,2018-06-15 10:00:00,17.22222222222222,59.98,7.408,0.0,16.09344
